==============================================================================
==============================================================================
 Apr. 19 2014                  LANDSAT 5                       Time: 12:12
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101404185054_00002                          Path / Row - 224 / 63
Reference Image: L51CUB1088227120102_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 98.5%
Rank   2 --  1.5%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
2240634602   -4.94023    -50.37592    -0.01     -0.01     0.01     1 
2240634603   -4.94020    -50.34832     0.04      0.04     0.06     1 
2240634604   -4.94018    -50.32072     0.05      0.02     0.06     1 
2240634605   -4.94015    -50.29312     0.02      0.07     0.08     1 
2240634606   -4.94012    -50.26552     0.08      0.00     0.08     1 
2240634607   -4.94009    -50.23792     0.07     -0.00     0.07     1 
2240634608   -4.94006    -50.21032     0.05      0.04     0.06     1 
2240634609   -4.94002    -50.18272     0.07     -0.05     0.08     1 
2240634610   -4.93999    -50.15512     0.01     -0.01     0.02     1 
2240634611   -4.93995    -50.12753     0.08     -0.01     0.08     1 
2240634612   -4.93991    -50.09993     0.02      0.00     0.02     1 
2240634613   -4.93988    -50.07233    -0.00      0.03     0.03     1 
2240634614   -4.93984    -50.04473     0.07      0.10     0.13     1 
2240634615   -4.93980    -50.01714     0.15      0.11     0.18     1 
2240634617   -4.93971    -49.96194     0.04     -0.07     0.08     1 
2240634618   -4.93967    -49.93435     0.07     -0.04     0.08     1 
2240634623   -4.93943    -49.79637    -0.07     -0.25     0.26     1 
2240634624   -4.93938    -49.76877    -0.23     -0.21     0.31     1 
2240634625   -4.93933    -49.74118    -0.28     -0.08     0.29     1 
2240634628   -4.93917    -49.65839    -0.05     -0.17     0.18     1 
2240634629   -4.93911    -49.63080    -0.07     -0.12     0.15     1 
2240634632   -4.93894    -49.54802     0.06     -0.32     0.32     1 
2240634634   -4.93881    -49.49284    -0.13     -0.18     0.22     1 
2240634635   -4.93875    -49.46525     0.06     -0.34     0.35     1 
2240634636   -4.93868    -49.43765     0.21     -0.18     0.27     1 
2240634653   -4.96549    -51.03834    -0.04     -0.18     0.19     1 
2240634654   -4.96549    -51.01073    -0.02     -0.11     0.11     1 
2240634655   -4.96549    -50.98313    -0.00     -0.10     0.10     1 
2240634656   -4.96549    -50.95553    -0.09     -0.11     0.14     1 
2240634657   -4.96549    -50.92793    -0.07     -0.18     0.19     1 
2240634658   -4.96549    -50.90033    -0.03     -0.09     0.09     1 
2240634659   -4.96548    -50.87272    -0.03     -0.05     0.06     1 
2240634660   -4.96547    -50.84512    -0.04     -0.01     0.04     1 
2240634661   -4.96547    -50.81752    -0.00     -0.01     0.01     1 
2240634662   -4.96546    -50.78992    -0.07     -0.03     0.08     1 
2240634663   -4.96545    -50.76231     0.02      0.07     0.07     1 
2240634664   -4.96544    -50.73471    -0.06     -0.03     0.07     1 
2240634665   -4.96543    -50.70711    -0.07      0.07     0.10     1 
2240634666   -4.96542    -50.67951    -0.04      0.02     0.04     1 
2240634667   -4.96540    -50.65191    -0.10     -0.04     0.11     1 
2240634668   -4.96539    -50.62430    -0.10     -0.04     0.10     1 
2240634670   -4.96535    -50.56910    -0.06     -0.06     0.08     1 
2240634671   -4.96533    -50.54150    -0.09     -0.06     0.11     1 
2240634672   -4.96531    -50.51390    -0.08     -0.03     0.08     1 
2240634673   -4.96529    -50.48630    -0.02     -0.07     0.07     1 
2240634675   -4.96525    -50.43109    -0.04     -0.06     0.07     1 
2240634676   -4.96522    -50.40349    -0.00     -0.06     0.06     1 
2240634677   -4.96520    -50.37589    -0.01     -0.05     0.05     1 
2240634678   -4.96517    -50.34829     0.01     -0.02     0.03     1 
2240634679   -4.96514    -50.32069    -0.02     -0.05     0.05     1 
2240634680   -4.96511    -50.29309     0.01      0.01     0.01     1 
2240634681   -4.96509    -50.26549    -0.03      0.00     0.03     1 
2240634682   -4.96505    -50.23789     0.01     -0.04     0.04     1 
2240634683   -4.96502    -50.21029     0.01     -0.04     0.04     1 
2240634684   -4.96499    -50.18269     0.02     -0.04     0.04     1 
2240634685   -4.96495    -50.15509     0.02     -0.03     0.04     1 
2240634686   -4.96492    -50.12749     0.15     -0.03     0.15     1 
2240634687   -4.96488    -50.09989     0.01     -0.09     0.09     1 
2240634688   -4.96484    -50.07229     0.01     -0.07     0.07     1 
2240634690   -4.96476    -50.01710     0.01     -0.03     0.04     1 
2240634691   -4.96472    -49.98950     0.04      0.02     0.04     1 
2240634692   -4.96468    -49.96190     0.08     -0.01     0.08     1 
2240634697   -4.96445    -49.82392     0.03      0.04     0.05     1 
2240634698   -4.96440    -49.79632     0.01     -0.01     0.01     1 
2240634702   -4.96418    -49.68594    -0.05     -0.24     0.25     1 
2240634704   -4.96407    -49.63075    -0.19     -0.12     0.23     1 
2240634706   -4.96396    -49.57556    -0.01     -0.36     0.36     1 
2240634707   -4.96390    -49.54797    -0.02     -0.40     0.40     1 
2240634708   -4.96383    -49.52037    -0.01     -0.40     0.40     1 
2240634711   -4.96364    -49.43760     0.07     -0.06     0.09     1 
2240634728   -4.99046    -51.03834    -0.11     -0.09     0.14     1 
2240634729   -4.99046    -51.01073     0.01     -0.01     0.02     1 
2240634730   -4.99046    -50.98313    -0.04      0.04     0.05     1 
2240634731   -4.99046    -50.95553    -0.00     -0.05     0.05     1 
2240634732   -4.99046    -50.92793    -0.09     -0.08     0.12     1 
2240634733   -4.99045    -50.90032    -0.00     -0.21     0.21     1 
2240634734   -4.99045    -50.87272    -0.11     -0.12     0.17     1 
2240634737   -4.99043    -50.78991    -0.05     -0.05     0.07     1 
2240634738   -4.99042    -50.76230    -0.01      0.02     0.02     1 
2240634739   -4.99041    -50.73470    -0.08     -0.01     0.09     1 
2240634740   -4.99040    -50.70710     0.02      0.04     0.04     1 
2240634741   -4.99038    -50.67950    -0.08      0.00     0.08     1 
2240634742   -4.99037    -50.65189    -0.08      0.00     0.08     1 
2240634744   -4.99034    -50.59669    -0.02      0.09     0.10     1 
2240634745   -4.99032    -50.56909     0.04      0.17     0.18     1 
2240634747   -4.99028    -50.51388    -0.04      0.09     0.10     1 
2240634749   -4.99024    -50.45867     0.01     -0.05     0.05     1 
2240634750   -4.99022    -50.43107    -0.03     -0.08     0.08     1 
2240634751   -4.99019    -50.40347    -0.04     -0.10     0.10     1 
2240634752   -4.99017    -50.37587    -0.05     -0.08     0.09     1 
2240634753   -4.99014    -50.34827     0.01     -0.11     0.11     1 
2240634754   -4.99011    -50.32067    -0.00     -0.12     0.12     1 
2240634755   -4.99008    -50.29306     0.06     -0.07     0.09     1 
2240634756   -4.99005    -50.26546    -0.03     -0.08     0.09     1 
2240634757   -4.99002    -50.23786     0.02     -0.08     0.08     1 
2240634758   -4.98999    -50.21026    -0.01     -0.04     0.04     1 
2240634759   -4.98995    -50.18266     0.03     -0.01     0.03     1 
2240634760   -4.98992    -50.15506     0.00     -0.05     0.05     1 
2240634761   -4.98988    -50.12746     0.12     -0.01     0.12     1 
2240634762   -4.98984    -50.09986     0.03     -0.04     0.05     1 
2240634763   -4.98981    -50.07226     0.06     -0.08     0.10     1 
2240634765   -4.98973    -50.01706     0.06      0.06     0.08     1 
2240634766   -4.98968    -49.98946     0.06     -0.05     0.08     1 
2240634767   -4.98964    -49.96186     0.00     -0.06     0.06     1 
2240634771   -4.98946    -49.85147    -0.03     -0.18     0.19     1 
2240634772   -4.98941    -49.82387    -0.08     -0.11     0.13     1 
2240634773   -4.98936    -49.79628     0.11      0.02     0.12     1 
2240634774   -4.98931    -49.76868    -0.03     -0.03     0.04     1 
2240634775   -4.98926    -49.74108     0.15      0.08     0.17     1 
2240634776   -4.98920    -49.71348    -0.08     -0.11     0.13     1 
2240634777   -4.98915    -49.68589    -0.01     -0.03     0.03     1 
2240634778   -4.98909    -49.65829     0.00     -0.06     0.06     1 
2240634779   -4.98904    -49.63070     0.02     -0.10     0.11     1 
2240634780   -4.98898    -49.60310    -0.06     -0.27     0.28     1 
2240634781   -4.98892    -49.57551    -0.05     -0.23     0.23     1 
2240634782   -4.98886    -49.54791     0.18     -0.16     0.24     1 
2240634783   -4.98879    -49.52032    -0.04     -0.05     0.06     1 
2240634787   -4.98854    -49.40995    -0.04     -0.37     0.37     1 
2240634805   -5.01543    -50.98313    -0.05     -0.08     0.09     1 
2240634806   -5.01543    -50.95553    -0.03     -0.06     0.06     1 
2240634807   -5.01543    -50.92792    -0.04     -0.06     0.07     1 
2240634808   -5.01542    -50.90032    -0.09     -0.08     0.12     1 
2240634809   -5.01542    -50.87271    -0.03     -0.07     0.07     1 
2240634810   -5.01541    -50.84511    -0.01     -0.01     0.01     1 
2240634811   -5.01541    -50.81750     0.01      0.01     0.01     1 
2240634812   -5.01540    -50.78990     0.01     -0.01     0.02     1 
2240634813   -5.01539    -50.76230    -0.05      0.01     0.05     1 
2240634814   -5.01538    -50.73469    -0.06     -0.10     0.11     1 
2240634815   -5.01537    -50.70709    -0.04     -0.07     0.08     1 
2240634816   -5.01535    -50.67948    -0.05     -0.10     0.11     1 
2240634819   -5.01531    -50.59667    -0.05      0.07     0.09     1 
2240634821   -5.01527    -50.54147    -0.06      0.06     0.08     1 
2240634822   -5.01525    -50.51386    -0.04      0.02     0.04     1 
2240634825   -5.01518    -50.43105    -0.03      0.13     0.13     1 
2240634826   -5.01516    -50.40345     0.03      0.09     0.09     1 
2240634827   -5.01513    -50.37585     0.06      0.12     0.13     1 
2240634828   -5.01511    -50.34824     0.05      0.05     0.07     1 
2240634829   -5.01508    -50.32064     0.04     -0.01     0.04     1 
2240634830   -5.01505    -50.29304     0.02     -0.05     0.05     1 
2240634831   -5.01502    -50.26544    -0.05     -0.08     0.09     1 
2240634832   -5.01499    -50.23783    -0.03     -0.07     0.08     1 
2240634833   -5.01495    -50.21023     0.03     -0.08     0.08     1 
2240634834   -5.01492    -50.18263     0.04     -0.11     0.11     1 
2240634835   -5.01488    -50.15503    -0.05     -0.19     0.19     1 
2240634836   -5.01485    -50.12743     0.00     -0.15     0.15     1 
2240634837   -5.01481    -50.09983    -0.03     -0.18     0.18     1 
2240634838   -5.01477    -50.07223     0.00     -0.19     0.19     1 
2240634839   -5.01473    -50.04463     0.03     -0.12     0.13     1 
2240634846   -5.01442    -49.85143    -0.03      0.07     0.07     1 
2240634847   -5.01437    -49.82383    -0.08     -0.19     0.20     1 
2240634849   -5.01427    -49.76863     0.01     -0.04     0.04     1 
2240634850   -5.01422    -49.74103    -0.01     -0.17     0.17     1 
2240634851   -5.01417    -49.71344    -0.09      0.02     0.09     1 
2240634852   -5.01411    -49.68584     0.10     -0.09     0.13     1 
2240634854   -5.01400    -49.63065    -0.04     -0.31     0.31     1 
2240634855   -5.01394    -49.60305    -0.02      0.03     0.03     1 
2240634856   -5.01388    -49.57545     0.08     -0.02     0.08     1 
2240634857   -5.01382    -49.54786    -0.00     -0.17     0.17     1 
2240634860   -5.01363    -49.46507     0.07     -0.07     0.09     1 
2240634861   -5.01356    -49.43748     0.18     -0.09     0.20     1 
2240634862   -5.01350    -49.40989     0.10     -0.01     0.10     1 
2240634888   -5.04036    -50.76229     0.05     -0.03     0.06     1 
2240634889   -5.04035    -50.73468     0.00      0.03     0.03     1 
2240634890   -5.04033    -50.70708     0.02      0.07     0.07     1 
2240634896   -5.04024    -50.54145    -0.02     -0.06     0.07     1 
2240634897   -5.04022    -50.51384     0.07      0.00     0.07     1 
2240634898   -5.04020    -50.48624     0.03     -0.04     0.05     1 
2240634899   -5.04017    -50.45863     0.00     -0.01     0.01     1 
2240634901   -5.04013    -50.40343     0.05      0.07     0.09     1 
2240634902   -5.04010    -50.37582     0.01      0.04     0.04     1 
2240634903   -5.04007    -50.34822     0.05      0.05     0.07     1 
2240634904   -5.04005    -50.32061     0.07      0.02     0.07     1 
2240634905   -5.04002    -50.29301     0.11      0.06     0.13     1 
2240634906   -5.03998    -50.26541     0.07      0.08     0.11     1 
2240634907   -5.03995    -50.23781     0.04      0.13     0.13     1 
2240634908   -5.03992    -50.21020     0.09      0.11     0.14     1 
2240634909   -5.03989    -50.18260     0.01      0.05     0.05     1 
2240634910   -5.03985    -50.15500     0.03     -0.02     0.04     1 
2240634911   -5.03981    -50.12739    -0.03     -0.10     0.10     1 
2240634912   -5.03978    -50.09979    -0.02     -0.07     0.07     1 
2240634913   -5.03974    -50.07219     0.11     -0.07     0.13     1 
2240634914   -5.03970    -50.04459     0.03     -0.06     0.07     1 
2240634923   -5.03928    -49.79618     0.07     -0.20     0.21     1 
2240634924   -5.03923    -49.76859     0.06     -0.09     0.11     1 
2240634925   -5.03918    -49.74099     0.14      0.03     0.14     1 
2240634927   -5.03907    -49.68579    -0.04     -0.10     0.11     1 
2240634930   -5.03890    -49.60300     0.01     -0.20     0.20     1 
2240634931   -5.03884    -49.57540     0.00     -0.27     0.27     1 
2240634933   -5.03872    -49.52021    -0.03     -0.30     0.30     1 
2240634934   -5.03865    -49.49261     0.42     -0.04     0.42     1 
2240634935   -5.03859    -49.46501    -0.04      0.00     0.04     1 
2240634968   -5.06526    -50.62425     0.00      0.07     0.07     1 
2240634974   -5.06514    -50.45861     0.25      0.15     0.29     1 
2240634976   -5.06509    -50.40340     0.06      0.03     0.07     1 
2240634977   -5.06507    -50.37580     0.08      0.03     0.09     1 
2240634978   -5.06504    -50.34819     0.01      0.01     0.01     1 
2240634979   -5.06501    -50.32059     0.01     -0.00     0.01     1 
2240634980   -5.06498    -50.29298     0.07      0.01     0.07     1 
2240634981   -5.06495    -50.26538     0.08      0.04     0.09     1 
2240634982   -5.06492    -50.23777     0.12      0.05     0.13     1 
2240634983   -5.06489    -50.21017     0.07      0.04     0.09     1 
2240634984   -5.06485    -50.18257     0.09      0.00     0.09     1 
2240634985   -5.06482    -50.15496     0.05     -0.02     0.05     1 
2240634986   -5.06478    -50.12736     0.17      0.23     0.29     1 
2240634987   -5.06474    -50.09976     0.04      0.08     0.09     1 
2240634988   -5.06470    -50.07216     0.04      0.06     0.07     1 
2240634989   -5.06466    -50.04455     0.07      0.08     0.10     1 
2240634990   -5.06462    -50.01695     0.02      0.12     0.12     1 
2240634996   -5.06435    -49.85134     0.01     -0.05     0.05     1 
2240634997   -5.06430    -49.82374     0.16     -0.13     0.21     1 
2240634998   -5.06425    -49.79614    -0.10     -0.35     0.36     1 
2240634999   -5.06420    -49.76854    -0.04     -0.22     0.22     1 
2240635000   -5.06414    -49.74094     0.05     -0.13     0.14     1 
2240635002   -5.06403    -49.68574     0.21     -0.18     0.28     1 
2240635004   -5.06392    -49.63054    -0.08     -0.25     0.27     1 
2240635005   -5.06386    -49.60294     0.00     -0.17     0.17     1 
2240635006   -5.06380    -49.57534    -0.04     -0.28     0.28     1 
2240635008   -5.06368    -49.52015     0.11     -0.25     0.27     1 
2240635011   -5.06348    -49.43736     0.20      0.03     0.20     1 
2240635052   -5.09003    -50.37577     0.08      0.04     0.09     1 
2240635053   -5.09001    -50.34817     0.06      0.09     0.11     1 
2240635054   -5.08998    -50.32056     0.06      0.07     0.09     1 
2240635055   -5.08995    -50.29296     0.06      0.08     0.10     1 
2240635056   -5.08992    -50.26535     0.09      0.06     0.11     1 
2240635057   -5.08989    -50.23775     0.03      0.04     0.05     1 
2240635058   -5.08985    -50.21014    -0.01     -0.01     0.02     1 
2240635059   -5.08982    -50.18254    -0.03     -0.01     0.03     1 
2240635060   -5.08978    -50.15493     0.02     -0.02     0.03     1 
2240635061   -5.08975    -50.12733     0.04      0.05     0.06     1 
2240635062   -5.08971    -50.09972     0.05      0.03     0.06     1 
2240635063   -5.08967    -50.07212     0.07      0.05     0.08     1 
2240635064   -5.08963    -50.04451     0.00      0.03     0.03     1 
2240635072   -5.08926    -49.82369    -0.12      0.08     0.14     1 
2240635075   -5.08911    -49.74089    -0.13     -0.17     0.21     1 
2240635076   -5.08905    -49.71329    -0.02     -0.23     0.23     1 
2240635077   -5.08900    -49.68569    -0.08     -0.30     0.31     1 
2240635078   -5.08894    -49.65809    -0.07     -0.33     0.34     1 
2240635079   -5.08888    -49.63049    -0.03     -0.38     0.38     1 
2240635080   -5.08882    -49.60289     0.08     -0.32     0.33     1 
2240635081   -5.08876    -49.57529     0.18     -0.42     0.46     1 
2240635082   -5.08870    -49.54769     0.22     -0.42     0.48     1 
2240635083   -5.08864    -49.52009    -0.11     -0.33     0.35     1 
2240635084   -5.08857    -49.49249    -0.27     -0.25     0.37     1 
2240635085   -5.08851    -49.46490    -0.09      0.04     0.10     1 
2240635130   -5.11491    -50.29293     0.03      0.05     0.06     1 
2240635131   -5.11488    -50.26532     0.08      0.11     0.14     1 
2240635132   -5.11485    -50.23772     0.05      0.05     0.06     1 
2240635133   -5.11482    -50.21011     0.01      0.08     0.08     1 
2240635134   -5.11478    -50.18250     0.06      0.10     0.12     1 
2240635135   -5.11475    -50.15490     0.03      0.08     0.08     1 
2240635136   -5.11471    -50.12729    -0.00      0.07     0.07     1 
2240635137   -5.11467    -50.09969     0.04     -0.02     0.04     1 
2240635138   -5.11463    -50.07208     0.04     -0.00     0.04     1 
2240635144   -5.11437    -49.90646    -0.05      0.01     0.05     1 
2240635150   -5.11407    -49.74084    -0.09     -0.09     0.13     1 
2240635151   -5.11401    -49.71324    -0.17      0.08     0.19     1 
2240635152   -5.11396    -49.68564    -0.04     -0.14     0.14     1 
2240635153   -5.11390    -49.65804     0.02     -0.23     0.23     1 
2240635154   -5.11384    -49.63043     0.08     -0.24     0.25     1 
2240635155   -5.11378    -49.60283     0.07     -0.53     0.53     2 
2240635156   -5.11372    -49.57523    -0.10     -0.41     0.42     1 
2240635157   -5.11366    -49.54763     0.01     -0.45     0.45     1 
2240635158   -5.11360    -49.52004    -0.06     -0.43     0.43     1 
2240635161   -5.11340    -49.43724    -0.08     -0.01     0.08     1 
2240635211   -5.13968    -50.12726     0.05      0.03     0.06     1 
2240635212   -5.13964    -50.09965     0.03     -0.03     0.04     1 
2240635213   -5.13960    -50.07205     0.05      0.02     0.05     1 
2240635214   -5.13956    -50.04444     0.02      0.02     0.03     1 
2240635215   -5.13952    -50.01684     0.05      0.10     0.11     1 
2240635218   -5.13938    -49.93402     0.07      0.04     0.08     1 
2240635222   -5.13919    -49.82360     0.11     -0.04     0.12     1 
2240635226   -5.13898    -49.71319    -0.25     -0.18     0.31     1 
2240635227   -5.13892    -49.68559    -0.03     -0.23     0.24     1 
2240635228   -5.13886    -49.65798     0.12     -0.16     0.20     1 
2240635229   -5.13880    -49.63038     0.08     -0.11     0.14     1 
2240635230   -5.13874    -49.60278     0.02     -0.14     0.14     1 
2240635231   -5.13868    -49.57518    -0.04     -0.14     0.15     1 
2240635232   -5.13862    -49.54758     0.26      0.02     0.26     1 
2240635233   -5.13856    -49.51998    -0.03     -0.14     0.15     1 
2240635235   -5.13843    -49.46478     0.31     -0.06     0.32     1 
2240635296   -5.16420    -49.85116    -0.04     -0.08     0.09     1 
2240635302   -5.16388    -49.68554     0.01     -0.19     0.19     1 
2240635303   -5.16382    -49.65793     0.02     -0.12     0.12     1 
2240635304   -5.16376    -49.63033    -0.02     -0.15     0.15     1 
2240635305   -5.16371    -49.60273    -0.04     -0.19     0.20     1 
2240635306   -5.16364    -49.57512     0.01     -0.15     0.15     1 
2240635307   -5.16358    -49.54752     0.17      0.04     0.18     1 
2240635310   -5.16339    -49.46472     0.05     -0.08     0.09     1 
2240635376   -5.18890    -49.71309    -0.12     -0.22     0.25     1 
2240635377   -5.18884    -49.68548    -0.07     -0.12     0.14     1 
2240635378   -5.18879    -49.65788    -0.30     -0.19     0.36     1 
2240635379   -5.18873    -49.63027     0.20     -0.16     0.26     1 
2240635458   -5.21344    -49.51980    -0.15     -0.33     0.37     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 449

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.121
  Median: -0.126
  Standard Deviation: 0.103

Sample residual statistics:
  Mean: -0.146
  Median: -0.148
  Standard Deviation: 0.147

Quadrant RMSE: 0.261

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 431

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.020
  Median: -0.019
  Standard Deviation: 0.132

Sample residual statistics:
  Mean: -0.024
  Median: -0.026
  Standard Deviation: 0.174

Quadrant RMSE: 0.221

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 706

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.046
  Median: -0.047
  Standard Deviation: 0.078

Sample residual statistics:
  Mean: -0.134
  Median: -0.124
  Standard Deviation: 0.120

Quadrant RMSE: 0.201

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 667

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.006
  Median: 0.017
  Standard Deviation: 0.115

Sample residual statistics:
  Mean: -0.094
  Median: -0.101
  Standard Deviation: 0.152

Quadrant RMSE: 0.213

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 2253

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: -0.040
  Median: -0.037
  Standard Deviation: 0.115

Sample residual statistics:
  Mean: -0.103
  Median: -0.106
  Standard Deviation: 0.153

Scene RMSE: 0.221

